date,1. open,2. high,3. low,4. close,5. volume
2017-10-26,0.045,0.045,0.04,0.04,9000.0
2017-10-25,0.05,0.05,0.05,0.05,0.0
2017-10-24,0.05,0.05,0.05,0.05,0.0
2017-10-23,0.05,0.05,0.05,0.05,9000.0
2017-10-20,0.055,0.055,0.05,0.05,52000.0
2017-10-19,0.055,0.055,0.055,0.055,0.0
2017-10-18,0.055,0.055,0.055,0.055,0.0
2017-10-17,0.055,0.055,0.055,0.055,0.0
2017-10-16,0.055,0.055,0.055,0.055,48000.0
2017-10-13,0.06,0.06,0.06,0.06,80000.0
2017-10-12,0.05,0.05,0.05,0.05,0.0
2017-10-11,0.05,0.05,0.05,0.05,23500.0
2017-10-10,0.05,0.05,0.05,0.05,44000.0
2017-10-09,0.05,0.05,0.05,0.05,0.0
2017-10-06,0.05,0.05,0.05,0.05,58000.0
2017-10-05,0.045,0.055,0.04,0.055,295000.0
2017-10-04,0.035,0.06,0.035,0.05,978482.0
2017-10-03,0.04,0.04,0.03,0.03,327000.0
2017-10-02,0.045,0.045,0.045,0.045,0.0
2017-09-29,0.045,0.045,0.045,0.045,0.0
2017-09-28,0.045,0.045,0.045,0.045,0.0
2017-09-27,0.045,0.045,0.045,0.045,43000.0
2017-09-26,0.035,0.045,0.035,0.045,18000.0
2017-09-25,0.035,0.04,0.035,0.035,153000.0
2017-09-22,0.04,0.04,0.04,0.04,74000.0
2017-09-21,0.05,0.05,0.05,0.05,0.0
2017-09-20,0.05,0.05,0.05,0.05,0.0
2017-09-19,0.05,0.05,0.05,0.05,0.0
2017-09-18,0.05,0.05,0.05,0.05,0.0
2017-09-15,0.05,0.05,0.05,0.05,0.0
2017-09-14,0.05,0.05,0.05,0.05,0.0
2017-09-13,0.05,0.05,0.05,0.05,5000.0
2017-09-12,0.045,0.045,0.045,0.045,5000.0
2017-09-11,0.04,0.04,0.04,0.04,0.0
2017-09-08,0.04,0.04,0.04,0.04,0.0
2017-09-07,0.04,0.04,0.04,0.04,0.0
2017-09-06,0.04,0.04,0.04,0.04,0.0
2017-09-05,0.04,0.04,0.04,0.04,0.0
2017-09-01,0.04,0.04,0.04,0.04,12000.0
2017-08-31,0.045,0.045,0.045,0.045,0.0
2017-08-30,0.045,0.045,0.045,0.045,0.0
2017-08-29,0.045,0.045,0.045,0.045,50000.0
2017-08-28,0.045,0.045,0.045,0.045,0.0
2017-08-25,0.045,0.045,0.045,0.045,0.0
2017-08-24,0.045,0.045,0.045,0.045,0.0
2017-08-23,0.045,0.045,0.045,0.045,0.0
2017-08-22,0.045,0.045,0.045,0.045,0.0
2017-08-21,0.045,0.045,0.045,0.045,0.0
2017-08-18,0.045,0.045,0.045,0.045,0.0
2017-08-17,0.045,0.045,0.045,0.045,0.0
2017-08-16,0.045,0.045,0.045,0.045,0.0
2017-08-15,0.045,0.045,0.045,0.045,0.0
2017-08-14,0.045,0.045,0.045,0.045,0.0
2017-08-11,0.045,0.045,0.045,0.045,0.0
2017-08-10,0.045,0.045,0.045,0.045,0.0
2017-08-09,0.045,0.045,0.045,0.045,0.0
2017-08-08,0.045,0.045,0.045,0.045,0.0
2017-08-07,0.045,0.045,0.045,0.045,0.0
2017-08-04,0.045,0.045,0.045,0.045,0.0
2017-08-03,0.045,0.045,0.045,0.045,0.0
2017-08-02,0.045,0.045,0.045,0.045,0.0
2017-08-01,0.045,0.045,0.045,0.045,0.0
2017-07-31,0.045,0.045,0.045,0.045,0.0
2017-07-28,0.045,0.045,0.045,0.045,0.0
2017-07-27,0.045,0.045,0.045,0.045,12000.0
2017-07-26,0.045,0.055,0.045,0.055,20000.0
2017-07-25,0.04,0.04,0.04,0.04,0.0
2017-07-24,0.04,0.04,0.04,0.04,3000.0
2017-07-21,0.055,0.055,0.055,0.055,0.0
2017-07-20,0.055,0.055,0.055,0.055,0.0
2017-07-19,0.055,0.055,0.055,0.055,13000.0
2017-07-18,0.045,0.045,0.045,0.045,0.0
2017-07-17,0.045,0.045,0.045,0.045,7000.0
2017-07-14,0.04,0.04,0.04,0.04,0.0
2017-07-13,0.04,0.04,0.04,0.04,75383.0
2017-07-12,0.04,0.04,0.04,0.04,0.0
2017-07-11,0.04,0.04,0.04,0.04,76000.0
2017-07-10,0.05,0.05,0.05,0.05,0.0
2017-07-07,0.05,0.05,0.05,0.05,0.0
2017-07-06,0.05,0.05,0.05,0.05,73000.0
2017-07-05,0.045,0.045,0.045,0.045,75000.0
2017-07-03,0.04,0.04,0.04,0.04,0.0
2017-06-30,0.04,0.04,0.04,0.04,0.0
2017-06-29,0.04,0.04,0.04,0.04,0.0
2017-06-28,0.04,0.04,0.04,0.04,0.0
2017-06-27,0.04,0.04,0.04,0.04,0.0
2017-06-26,0.04,0.04,0.04,0.04,52350.0
2017-06-23,0.04,0.04,0.04,0.04,100000.0
2017-06-22,0.04,0.04,0.04,0.04,0.0
2017-06-21,0.04,0.04,0.04,0.04,0.0
2017-06-20,0.04,0.04,0.04,0.04,0.0
2017-06-19,0.04,0.04,0.04,0.04,11000.0
2017-06-16,0.04,0.04,0.04,0.04,0.0
2017-06-15,0.04,0.04,0.04,0.04,0.0
2017-06-14,0.04,0.04,0.04,0.04,0.0
2017-06-13,0.04,0.04,0.04,0.04,3000.0
2017-06-12,0.04,0.04,0.04,0.04,0.0
2017-06-09,0.04,0.04,0.04,0.04,0.0
2017-06-08,0.04,0.04,0.04,0.04,0.0
2017-06-07,0.04,0.04,0.04,0.04,0.0
2017-06-06,0.04,0.04,0.04,0.04,31000.0
2017-06-05,0.04,0.04,0.04,0.04,0.0
2017-06-02,0.04,0.04,0.04,0.04,0.0
2017-06-01,0.04,0.04,0.04,0.04,0.0
2017-05-31,0.04,0.04,0.04,0.04,0.0
2017-05-30,0.04,0.04,0.04,0.04,0.0
2017-05-26,0.04,0.04,0.04,0.04,78000.0
2017-05-25,0.04,0.04,0.04,0.04,0.0
2017-05-24,0.04,0.04,0.04,0.04,0.0
2017-05-23,0.04,0.04,0.04,0.04,0.0
2017-05-22,0.04,0.04,0.04,0.04,0.0
2017-05-19,0.045,0.045,0.04,0.04,66000.0
2017-05-18,0.04,0.04,0.04,0.04,140000.0
2017-05-17,0.04,0.04,0.04,0.04,0.0
2017-05-16,0.04,0.04,0.04,0.04,93000.0
2017-05-15,0.045,0.045,0.045,0.045,40000.0
2017-05-12,0.045,0.045,0.045,0.045,0.0
2017-05-11,0.045,0.045,0.045,0.045,0.0
2017-05-10,0.045,0.045,0.045,0.045,100000.0
2017-05-09,0.045,0.045,0.045,0.045,0.0
2017-05-08,0.045,0.045,0.045,0.045,0.0
2017-05-05,0.045,0.045,0.045,0.045,0.0
2017-05-04,0.045,0.045,0.045,0.045,0.0
2017-05-03,0.045,0.045,0.045,0.045,0.0
2017-05-02,0.045,0.045,0.045,0.045,0.0
2017-05-01,0.045,0.045,0.045,0.045,0.0
2017-04-28,0.045,0.045,0.045,0.045,0.0
2017-04-27,0.045,0.045,0.045,0.045,101000.0
2017-04-26,0.045,0.055,0.045,0.055,8797.0
2017-04-25,0.045,0.045,0.045,0.045,100000.0
2017-04-24,0.05,0.05,0.05,0.05,0.0
2017-04-21,0.05,0.05,0.05,0.05,0.0
2017-04-20,0.05,0.05,0.05,0.05,0.0
2017-04-19,0.05,0.05,0.05,0.05,50000.0
2017-04-18,0.05,0.05,0.05,0.05,0.0
2017-04-17,0.05,0.05,0.05,0.05,4950.0
2017-04-13,0.045,0.045,0.045,0.045,0.0
2017-04-12,0.045,0.045,0.045,0.045,83000.0
2017-04-11,0.045,0.045,0.045,0.045,1035.0
2017-04-10,0.05,0.05,0.05,0.05,50000.0
2017-04-07,0.05,0.05,0.05,0.05,0.0
2017-04-06,0.05,0.05,0.05,0.05,225000.0
2017-04-05,0.05,0.05,0.05,0.05,125000.0
2017-04-04,0.05,0.05,0.05,0.05,0.0
2017-04-03,0.05,0.05,0.05,0.05,35000.0
2017-03-31,0.05,0.05,0.05,0.05,0.0
2017-03-30,0.05,0.05,0.05,0.05,0.0
2017-03-29,0.05,0.05,0.05,0.05,30000.0
2017-03-28,0.05,0.05,0.05,0.05,0.0
2017-03-27,0.05,0.05,0.05,0.05,0.0
2017-03-24,0.05,0.05,0.05,0.05,70000.0
2017-03-23,0.05,0.05,0.05,0.05,1000.0
2017-03-22,0.055,0.055,0.055,0.055,14000.0
2017-03-21,0.05,0.05,0.05,0.05,0.0
2017-03-20,0.05,0.05,0.05,0.05,0.0
2017-03-17,0.05,0.05,0.05,0.05,0.0
2017-03-16,0.05,0.05,0.05,0.05,0.0
2017-03-15,0.05,0.05,0.05,0.05,0.0
2017-03-14,0.05,0.05,0.05,0.05,0.0
2017-03-13,0.05,0.05,0.05,0.05,0.0
2017-03-10,0.05,0.05,0.05,0.05,0.0
2017-03-09,0.05,0.05,0.05,0.05,52000.0
2017-03-08,0.05,0.05,0.05,0.05,0.0
2017-03-07,0.05,0.05,0.05,0.05,0.0
2017-03-06,0.05,0.05,0.05,0.05,59000.0
2017-03-03,0.055,0.055,0.05,0.05,105000.0
2017-03-02,0.055,0.055,0.055,0.055,15000.0
2017-03-01,0.055,0.055,0.055,0.055,0.0
2017-02-28,0.055,0.055,0.055,0.055,3000.0
2017-02-27,0.06,0.06,0.055,0.055,71000.0
2017-02-24,0.07,0.07,0.07,0.07,0.0
2017-02-23,0.07,0.07,0.07,0.07,15000.0
2017-02-22,0.06,0.065,0.06,0.065,245000.0
2017-02-21,0.045,0.06,0.04,0.05,583000.0
2017-02-17,0.055,0.055,0.055,0.055,0.0
2017-02-16,0.055,0.055,0.055,0.055,0.0
2017-02-15,0.055,0.055,0.055,0.055,0.0
2017-02-14,0.055,0.055,0.055,0.055,0.0
2017-02-13,0.055,0.055,0.055,0.055,0.0
2017-02-10,0.055,0.055,0.055,0.055,0.0
2017-02-09,0.055,0.055,0.055,0.055,0.0
2017-02-08,0.055,0.055,0.055,0.055,0.0
2017-02-07,0.055,0.055,0.055,0.055,0.0
2017-02-06,0.055,0.055,0.055,0.055,8950.0
2017-02-03,0.045,0.045,0.045,0.045,0.0
2017-02-02,0.045,0.045,0.045,0.045,0.0
2017-02-01,0.045,0.045,0.045,0.045,0.0
2017-01-31,0.045,0.045,0.045,0.045,0.0
2017-01-30,0.045,0.045,0.045,0.045,0.0
2017-01-27,0.045,0.045,0.045,0.045,99075.0
2017-01-26,0.045,0.045,0.045,0.045,0.0
2017-01-25,0.045,0.045,0.045,0.045,0.0
2017-01-24,0.045,0.045,0.045,0.045,41000.0
2017-01-23,0.05,0.05,0.05,0.05,0.0
2017-01-20,0.05,0.05,0.05,0.05,100000.0
2017-01-19,0.05,0.05,0.05,0.05,46241.0
2017-01-18,0.055,0.055,0.055,0.055,0.0
2017-01-17,0.055,0.055,0.055,0.055,0.0
2017-01-13,0.055,0.055,0.055,0.055,34000.0
2017-01-12,0.055,0.055,0.055,0.055,27000.0
2017-01-11,0.055,0.055,0.055,0.055,39000.0
2017-01-10,0.055,0.055,0.055,0.055,0.0
2017-01-09,0.045,0.055,0.045,0.055,96350.0
2017-01-06,0.05,0.05,0.05,0.05,39000.0
2017-01-05,0.045,0.045,0.045,0.045,0.0
2017-01-04,0.045,0.045,0.045,0.045,0.0
2017-01-03,0.045,0.045,0.045,0.045,100000.0
2016-12-30,0.045,0.045,0.045,0.045,0.0
2016-12-29,0.045,0.045,0.045,0.045,0.0
2016-12-28,0.045,0.045,0.045,0.045,0.0
2016-12-27,0.045,0.045,0.045,0.045,0.0
2016-12-23,0.045,0.045,0.045,0.045,41550.0
2016-12-22,0.045,0.045,0.045,0.045,0.0
2016-12-21,0.045,0.045,0.045,0.045,0.0
2016-12-20,0.045,0.045,0.045,0.045,0.0
2016-12-19,0.045,0.045,0.045,0.045,0.0
2016-12-16,0.045,0.045,0.045,0.045,70000.0
2016-12-15,0.045,0.045,0.045,0.045,0.0
2016-12-14,0.045,0.045,0.045,0.045,81000.0
2016-12-13,0.045,0.045,0.045,0.045,10000.0
2016-12-12,0.045,0.045,0.045,0.045,0.0
2016-12-09,0.045,0.045,0.045,0.045,0.0
2016-12-08,0.045,0.045,0.045,0.045,0.0
2016-12-07,0.045,0.045,0.045,0.045,0.0
2016-12-06,0.045,0.045,0.045,0.045,0.0
2016-12-05,0.045,0.045,0.045,0.045,0.0
2016-12-02,0.045,0.045,0.045,0.045,0.0
2016-12-01,0.045,0.045,0.045,0.045,3000.0
2016-11-30,0.045,0.045,0.045,0.045,121000.0
2016-11-29,0.05,0.05,0.05,0.05,0.0
2016-11-28,0.05,0.05,0.05,0.05,6100.0
2016-11-25,0.055,0.055,0.045,0.05,459000.0
2016-11-23,0.06,0.06,0.06,0.06,0.0
2016-11-22,0.07,0.07,0.06,0.06,5000.0
2016-11-21,0.06,0.06,0.06,0.06,0.0
2016-11-18,0.06,0.06,0.06,0.06,0.0
2016-11-17,0.06,0.06,0.06,0.06,0.0
2016-11-16,0.06,0.06,0.06,0.06,0.0
2016-11-15,0.06,0.06,0.06,0.06,45000.0
2016-11-14,0.065,0.065,0.065,0.065,35000.0
2016-11-11,0.065,0.065,0.065,0.065,66000.0
2016-11-10,0.075,0.075,0.07,0.07,15000.0
2016-11-09,0.07,0.075,0.065,0.075,30000.0
2016-11-08,0.08,0.08,0.08,0.08,0.0
2016-11-07,0.075,0.08,0.07,0.08,38200.0
2016-11-04,0.085,0.085,0.085,0.085,0.0
2016-11-03,0.085,0.085,0.085,0.085,0.0
2016-11-02,0.085,0.085,0.085,0.085,1000.0
2016-11-01,0.085,0.085,0.085,0.085,0.0
2016-10-31,0.085,0.085,0.085,0.085,0.0
2016-10-28,0.07,0.085,0.07,0.085,27500.0
2016-10-27,0.075,0.075,0.075,0.075,0.0
2016-10-26,0.075,0.075,0.075,0.075,0.0
2016-10-25,0.075,0.075,0.075,0.075,8950.0
2016-10-24,0.075,0.075,0.075,0.075,0.0
2016-10-21,0.075,0.075,0.075,0.075,0.0
2016-10-20,0.08,0.08,0.075,0.075,43000.0
2016-10-19,0.1,0.1,0.1,0.1,9796.0
2016-10-18,0.1,0.1,0.1,0.1,0.0
2016-10-17,0.095,0.1,0.095,0.1,10400.0
2016-10-14,0.1,0.1,0.1,0.1,0.0
2016-10-13,0.1,0.1,0.1,0.1,0.0
2016-10-12,0.1,0.1,0.1,0.1,0.0
2016-10-11,0.1,0.1,0.1,0.1,0.0
2016-10-10,0.1,0.1,0.1,0.1,0.0
2016-10-07,0.1,0.1,0.1,0.1,0.0
2016-10-06,0.085,0.1,0.085,0.1,17162.0
2016-10-05,0.11,0.11,0.11,0.11,0.0
2016-10-04,0.11,0.11,0.11,0.11,0.0
2016-10-03,0.11,0.11,0.11,0.11,0.0
2016-09-30,0.105,0.11,0.1,0.11,35300.0
2016-09-29,0.115,0.115,0.115,0.115,0.0
2016-09-28,0.115,0.115,0.115,0.115,0.0
2016-09-27,0.115,0.115,0.115,0.115,5000.0
2016-09-26,0.1,0.1,0.1,0.1,0.0
2016-09-23,0.11,0.11,0.1,0.1,35015.0
2016-09-22,0.115,0.115,0.115,0.115,0.0
2016-09-21,0.115,0.115,0.115,0.115,8500.0
2016-09-20,0.165,0.165,0.165,0.165,0.0
2016-09-19,0.165,0.165,0.165,0.165,0.0
2016-09-16,0.12,0.165,0.12,0.165,15000.0
2016-09-15,0.105,0.105,0.105,0.105,0.0
2016-09-14,0.105,0.105,0.105,0.105,0.0
2016-09-13,0.105,0.105,0.105,0.105,2500.0
2016-09-12,0.115,0.115,0.1,0.1,25000.0
2016-09-09,0.14,0.14,0.14,0.14,0.0
2016-09-08,0.14,0.14,0.14,0.14,0.0
2016-09-07,0.14,0.14,0.14,0.14,0.0
2016-09-06,0.14,0.14,0.14,0.14,15000.0
2016-09-02,0.12,0.12,0.12,0.12,0.0
2016-09-01,0.12,0.12,0.12,0.12,0.0
2016-08-31,0.12,0.12,0.12,0.12,0.0
2016-08-30,0.12,0.12,0.12,0.12,0.0
2016-08-29,0.12,0.12,0.12,0.12,0.0
2016-08-26,0.12,0.12,0.12,0.12,0.0
2016-08-25,0.12,0.12,0.12,0.12,0.0
2016-08-24,0.12,0.12,0.12,0.12,0.0
2016-08-23,0.12,0.12,0.12,0.12,850.0
2016-08-22,0.13,0.13,0.13,0.13,4500.0
2016-08-19,0.13,0.13,0.13,0.13,0.0
2016-08-18,0.13,0.13,0.13,0.13,0.0
2016-08-17,0.13,0.13,0.13,0.13,0.0
2016-08-16,0.13,0.13,0.13,0.13,0.0
2016-08-15,0.13,0.13,0.13,0.13,5000.0
2016-08-12,0.115,0.115,0.115,0.115,0.0
2016-08-11,0.115,0.115,0.115,0.115,0.0
2016-08-10,0.115,0.115,0.115,0.115,0.0
2016-08-09,0.115,0.115,0.115,0.115,0.0
2016-08-08,0.115,0.115,0.115,0.115,6000.0
2016-08-05,0.125,0.125,0.125,0.125,4500.0
2016-08-04,0.12,0.12,0.12,0.12,4000.0
2016-08-03,0.105,0.105,0.105,0.105,0.0
2016-08-02,0.105,0.105,0.105,0.105,25000.0
2016-08-01,0.1,0.1,0.1,0.1,0.0
2016-07-29,0.1,0.1,0.1,0.1,0.0
2016-07-28,0.1,0.1,0.1,0.1,0.0
2016-07-27,0.1,0.1,0.1,0.1,0.0
2016-07-26,0.1,0.1,0.1,0.1,0.0
2016-07-25,0.11,0.11,0.1,0.1,46336.0
2016-07-22,0.105,0.105,0.105,0.105,0.0
2016-07-21,0.12,0.12,0.105,0.105,16500.0
2016-07-20,0.11,0.11,0.11,0.11,0.0
2016-07-19,0.11,0.11,0.11,0.11,1500.0
2016-07-18,0.14,0.14,0.14,0.14,0.0
2016-07-15,0.14,0.14,0.14,0.14,0.0
2016-07-14,0.14,0.14,0.14,0.14,13500.0
2016-07-13,0.15,0.15,0.15,0.15,11875.0
2016-07-12,0.15,0.15,0.15,0.15,5000.0
2016-07-11,0.1,0.1,0.1,0.1,44350.0
2016-07-08,0.095,0.095,0.095,0.095,0.0
2016-07-07,0.095,0.095,0.095,0.095,0.0
2016-07-06,0.095,0.095,0.095,0.095,0.0
2016-07-05,0.09,0.095,0.09,0.095,21000.0
2016-07-01,0.07,0.07,0.07,0.07,0.0
2016-06-30,0.07,0.07,0.07,0.07,12000.0
2016-06-29,0.07,0.07,0.07,0.07,40000.0
2016-06-28,0.125,0.125,0.125,0.125,0.0
2016-06-27,0.125,0.125,0.125,0.125,0.0
2016-06-24,0.125,0.125,0.125,0.125,0.0
2016-06-23,0.125,0.125,0.125,0.125,0.0
2016-06-22,0.125,0.125,0.125,0.125,0.0
2016-06-21,0.125,0.125,0.125,0.125,0.0
2016-06-20,0.125,0.125,0.125,0.125,0.0
2016-06-17,0.125,0.125,0.125,0.125,0.0
2016-06-16,0.125,0.125,0.125,0.125,0.0
2016-06-15,0.125,0.125,0.125,0.125,0.0
2016-06-14,0.125,0.125,0.125,0.125,0.0
2016-06-13,0.125,0.125,0.125,0.125,0.0
2016-06-10,0.125,0.125,0.125,0.125,0.0
2016-06-09,0.125,0.125,0.125,0.125,0.0
2016-06-08,0.125,0.125,0.125,0.125,1019.0
2016-06-07,0.09,0.09,0.09,0.09,0.0
2016-06-06,0.09,0.09,0.09,0.09,5000.0
2016-06-03,0.09,0.09,0.09,0.09,0.0
2016-06-02,0.06,0.09,0.06,0.09,26000.0
2016-06-01,0.045,0.045,0.045,0.045,0.0
2016-05-31,0.045,0.045,0.045,0.045,0.0
2016-05-27,0.045,0.045,0.045,0.045,0.0
2016-05-26,0.045,0.045,0.045,0.045,0.0
2016-05-25,0.045,0.045,0.045,0.045,0.0
2016-05-24,0.045,0.045,0.045,0.045,0.0
2016-05-23,0.045,0.045,0.045,0.045,0.0
2016-05-20,0.045,0.045,0.045,0.045,0.0
2016-05-19,0.045,0.045,0.045,0.045,0.0
2016-05-18,0.045,0.045,0.045,0.045,0.0
2016-05-17,0.045,0.045,0.045,0.045,0.0
2016-05-16,0.045,0.045,0.045,0.045,0.0
2016-05-13,0.045,0.045,0.045,0.045,0.0
2016-05-12,0.045,0.045,0.045,0.045,0.0
2016-05-11,0.045,0.045,0.045,0.045,0.0
2016-05-10,0.045,0.045,0.045,0.045,0.0
2016-05-09,0.045,0.045,0.045,0.045,0.0
2016-05-06,0.045,0.045,0.045,0.045,0.0
2016-05-05,0.045,0.045,0.045,0.045,0.0
2016-05-04,0.045,0.045,0.045,0.045,0.0
2016-05-03,0.045,0.045,0.045,0.045,0.0
2016-05-02,0.045,0.045,0.045,0.045,0.0
2016-04-29,0.045,0.045,0.045,0.045,0.0
2016-04-28,0.045,0.045,0.045,0.045,0.0
2016-04-27,0.045,0.045,0.045,0.045,0.0
2016-04-26,0.045,0.045,0.045,0.045,0.0
2016-04-25,0.045,0.045,0.045,0.045,0.0
2016-04-22,0.045,0.045,0.045,0.045,0.0
2016-04-21,0.045,0.045,0.045,0.045,0.0
2016-04-20,0.045,0.045,0.045,0.045,0.0
2016-04-19,0.045,0.045,0.045,0.045,0.0
2016-04-18,0.045,0.045,0.045,0.045,0.0
2016-04-15,0.045,0.045,0.045,0.045,0.0
2016-04-14,0.045,0.045,0.045,0.045,0.0
2016-04-13,0.045,0.045,0.045,0.045,0.0
2016-04-12,0.045,0.045,0.045,0.045,0.0
2016-04-11,0.045,0.045,0.045,0.045,0.0
2016-04-08,0.045,0.045,0.045,0.045,0.0
2016-04-07,0.045,0.045,0.045,0.045,0.0
2016-04-06,0.045,0.045,0.045,0.045,0.0
2016-04-05,0.045,0.045,0.045,0.045,0.0
2016-04-04,0.045,0.045,0.045,0.045,0.0
2016-04-01,0.045,0.045,0.045,0.045,0.0
2016-03-31,0.045,0.045,0.045,0.045,0.0
2016-03-30,0.045,0.045,0.045,0.045,0.0
2016-03-29,0.045,0.045,0.045,0.045,2121.0
2016-03-28,0.045,0.045,0.045,0.045,0.0
2016-03-24,0.045,0.045,0.045,0.045,3740.0
2016-03-23,0.05,0.05,0.05,0.05,0.0
2016-03-22,0.05,0.05,0.05,0.05,0.0
2016-03-21,0.05,0.05,0.05,0.05,0.0
2016-03-18,0.05,0.05,0.05,0.05,0.0
2016-03-17,0.05,0.05,0.05,0.05,0.0
2016-03-16,0.05,0.05,0.05,0.05,0.0
2016-03-15,0.05,0.05,0.05,0.05,0.0
2016-03-14,0.05,0.05,0.05,0.05,0.0
2016-03-11,0.05,0.05,0.05,0.05,0.0
2016-03-10,0.05,0.05,0.05,0.05,0.0
2016-03-09,0.05,0.05,0.05,0.05,0.0
2016-03-08,0.05,0.05,0.05,0.05,10300.0
2016-03-07,0.05,0.05,0.05,0.05,0.0
2016-03-04,0.055,0.055,0.05,0.05,6000.0
2016-03-03,0.07,0.07,0.07,0.07,0.0
2016-03-02,0.07,0.07,0.07,0.07,0.0
2016-03-01,0.07,0.07,0.07,0.07,0.0
2016-02-29,0.07,0.07,0.07,0.07,0.0
2016-02-26,0.07,0.07,0.07,0.07,0.0
2016-02-25,0.07,0.07,0.07,0.07,0.0
2016-02-24,0.07,0.07,0.07,0.07,0.0
2016-02-23,0.07,0.07,0.07,0.07,0.0
2016-02-22,0.07,0.07,0.07,0.07,0.0
2016-02-19,0.07,0.07,0.07,0.07,0.0
2016-02-18,0.07,0.07,0.07,0.07,0.0
2016-02-17,0.07,0.07,0.07,0.07,0.0
2016-02-16,0.07,0.07,0.07,0.07,0.0
2016-02-12,0.07,0.07,0.07,0.07,0.0
2016-02-11,0.07,0.07,0.07,0.07,0.0
2016-02-10,0.07,0.07,0.07,0.07,0.0
2016-02-09,0.07,0.07,0.07,0.07,0.0
2016-02-08,0.07,0.07,0.07,0.07,0.0
2016-02-05,0.07,0.07,0.07,0.07,0.0
2016-02-04,0.07,0.07,0.07,0.07,0.0
2016-02-03,0.07,0.07,0.07,0.07,0.0
2016-02-02,0.07,0.07,0.07,0.07,0.0
2016-02-01,0.07,0.07,0.07,0.07,0.0
2016-01-29,0.07,0.07,0.07,0.07,0.0
2016-01-28,0.07,0.07,0.07,0.07,0.0
2016-01-27,0.07,0.07,0.07,0.07,0.0
2016-01-26,0.07,0.07,0.07,0.07,0.0
2016-01-25,0.07,0.07,0.07,0.07,0.0
2016-01-22,0.07,0.07,0.07,0.07,0.0
