date,1. open,2. high,3. low,4. close,5. volume
2018-04-20,9.79,9.79,9.79,9.79,187.0
2018-04-19,9.76,9.78,9.76,9.78,1181.0
2018-04-18,9.7701,9.7701,9.77,9.77,1454.0
2018-04-17,9.77,9.77,9.77,9.77,7530.0
2018-04-16,9.73,9.74,9.7101,9.74,3771.0
2018-04-13,9.74,9.92,9.73,9.73,1472.0
2018-04-12,9.74,9.74,9.74,9.74,50.0
2018-04-11,9.74,9.74,9.74,9.74,77.0
2018-04-10,9.71,9.74,9.68,9.74,61627.0
2018-04-09,9.73,9.73,9.73,9.73,218.0
2018-04-06,9.74,9.74,9.74,9.74,100.0
2018-04-05,9.73,9.73,9.73,9.73,0.0
2018-04-04,9.73,9.73,9.73,9.73,100.0
2018-04-03,9.79,9.84,9.72,9.82,39883.0
2018-04-02,9.73,9.73,9.73,9.73,108.0
2018-03-29,9.76,9.79,9.72,9.72,13474.0
2018-03-28,9.75,9.75,9.75,9.75,0.0
2018-03-27,10.14,10.14,9.72,9.75,33823.0
2018-03-26,10.17,10.17,10.17,10.17,199.0
2018-03-23,9.75,9.75,9.72,9.72,473.0
2018-03-22,9.75,9.75,9.72,9.72,900.0
2018-03-21,9.72,9.79,9.71,9.78,60187.0
2018-03-20,9.73,9.79,9.71,9.72,17425.0
2018-03-19,9.75,9.75,9.75,9.75,100.0
2018-03-16,9.74,9.74,9.74,9.74,0.0
2018-03-15,9.74,9.74,9.74,9.74,18.0
2018-03-14,9.74,9.74,9.74,9.74,21.0
2018-03-13,9.74,9.74,9.74,9.74,0.0
2018-03-12,9.74,9.74,9.74,9.74,0.0
2018-03-09,9.73,9.75,9.73,9.74,6982.0
2018-03-08,9.32,9.73,9.32,9.73,11673.0
2018-03-07,9.76,9.76,9.76,9.76,0.0
2018-03-06,9.76,9.76,9.76,9.76,300.0
2018-03-05,9.7,9.7,9.7,9.7,23.0
2018-03-02,7.75,9.7,7.75,9.7,19350.0
2018-03-01,9.7,9.7,9.7,9.7,36300.0
2018-02-28,9.71,9.71,9.68,9.7,11500.0
2018-02-27,9.71,9.71,9.71,9.71,787.0
2018-02-26,9.75,9.75,9.72,9.72,769800.0
2018-02-23,9.7,9.7,9.7,9.7,263.0
2018-02-22,9.75,9.75,9.75,9.75,0.0
2018-02-21,9.75,9.75,9.75,9.75,0.0
2018-02-20,9.72,9.75,9.7,9.75,202012.0
2018-02-16,9.77,9.77,9.77,9.77,0.0
2018-02-15,9.77,9.77,9.77,9.77,0.0
2018-02-14,9.71,9.77,9.7,9.77,225841.0
2018-02-13,9.71,9.71,9.71,9.71,1000.0
2018-02-12,9.7,9.7,9.7,9.7,60300.0
2018-02-09,9.76,9.76,9.65,9.7,566383.0
2018-02-08,9.7,9.7,9.7,9.7,0.0
2018-02-07,9.7,9.7,9.7,9.7,38400.0
2018-02-06,9.7,9.7001,9.69,9.7,55220.0
2018-02-05,9.7,9.7,9.7,9.7,0.0
2018-02-02,9.7,9.7,9.7,9.7,0.0
2018-02-01,9.7,9.7,9.7,9.7,0.0
2018-01-31,9.6801,9.7,9.6801,9.7,50150.0
2018-01-30,9.7,9.7,9.7,9.7,0.0
2018-01-29,9.69,9.7,9.69,9.7,100300.0
2018-01-26,9.69,9.69,9.69,9.69,0.0
2018-01-25,9.69,9.69,9.69,9.69,191000.0
2018-01-24,9.73,9.73,9.73,9.73,30.0
2018-01-23,9.73,9.73,9.73,9.73,0.0
2018-01-22,9.73,9.73,9.73,9.73,0.0
2018-01-19,9.73,9.73,9.73,9.73,1914.0
2018-01-18,9.75,9.75,9.75,9.75,6426.0
2018-01-17,9.76,9.76,9.76,9.76,0.0
2018-01-16,9.77,9.77,9.76,9.76,400.0
2018-01-12,9.77,9.77,9.77,9.77,200.0
2018-01-11,9.77,9.77,9.77,9.77,148.0
2018-01-10,9.73,9.78,9.73,9.78,5409.0
2018-01-09,9.68,9.68,9.68,9.68,0.0
2018-01-08,9.68,9.68,9.68,9.68,2.0
2018-01-05,9.68,9.68,9.68,9.68,5002.0
2018-01-04,9.68,9.68,9.68,9.68,0.0
2018-01-03,9.7004,9.7004,9.68,9.68,10531.0
2018-01-02,9.68,9.68,9.68,9.68,3100.0
2017-12-29,9.67,9.67,9.67,9.67,0.0
2017-12-28,9.66,9.67,9.66,9.67,27500.0
2017-12-27,9.66,9.66,9.66,9.66,50000.0
2017-12-26,9.6731,9.6731,9.6731,9.6731,0.0
2017-12-22,9.6731,9.6731,9.6731,9.6731,0.0
2017-12-21,9.6731,9.6731,9.6731,9.6731,4725.0
2017-12-20,9.66,9.66,9.66,9.66,0.0
2017-12-19,9.66,9.66,9.66,9.66,2700.0
2017-12-18,9.66,9.66,9.66,9.66,36.0
2017-12-15,9.66,9.66,9.66,9.66,233329.0
2017-12-14,9.66,9.6601,9.66,9.6601,7754.0
2017-12-13,9.66,9.66,9.66,9.66,5041.0
2017-12-12,9.66,9.6601,9.66,9.6601,46077.0
2017-12-11,9.65,9.65,9.64,9.65,11561.0
2017-12-08,9.66,9.66,9.66,9.66,100000.0
2017-12-07,9.66,9.66,9.66,9.66,200.0
2017-12-06,9.66,9.66,9.66,9.66,0.0
2017-12-05,9.69,9.69,9.66,9.66,972.0
2017-12-04,9.66,9.66,9.64,9.65,12600.0
2017-12-01,9.6601,9.6601,9.66,9.66,9684.0
2017-11-30,9.66,9.66,9.66,9.66,8577.0
2017-11-28,9.66,9.6799,9.66,9.66,2272.0
2017-11-27,9.66,9.6638,9.66,9.66,4100.0
2017-11-24,9.68,9.69,9.68,9.68,503.0
2017-11-22,9.67,9.68,9.67,9.68,20285.0
2017-11-21,9.68,9.68,9.68,9.68,2406.0
2017-11-20,9.67,9.69,9.67,9.68,14100.0
2017-11-17,9.67,9.67,9.67,9.67,400.0
2017-11-16,9.68,9.68,9.66,9.68,7850.0
2017-11-15,9.68,9.68,9.678,9.68,2850.0
2017-11-14,9.68,9.68,9.68,9.68,2100.0
2017-11-13,9.66,9.67,9.66,9.67,6831.0
2017-11-10,9.66,9.66,9.66,9.66,149.0
2017-11-09,9.66,9.66,9.66,9.66,0.0
2017-11-08,9.66,9.66,9.66,9.66,7099.0
2017-11-07,9.65,9.68,9.65,9.68,10368.0
2017-11-06,9.68,9.68,9.68,9.68,0.0
2017-11-03,9.67,9.68,9.65,9.68,8000.0
2017-11-02,9.68,9.68,9.68,9.68,0.0
2017-11-01,9.67,9.68,9.67,9.68,226150.0
2017-10-31,9.67,9.67,9.67,9.67,0.0
2017-10-30,9.67,9.67,9.67,9.67,2600.0
2017-10-27,9.68,9.68,9.68,9.68,0.0
2017-10-26,9.69,9.69,9.67,9.68,125637.0
2017-10-25,9.66,9.668,9.65,9.66,112020.0
2017-10-24,9.68,9.69,9.65,9.65,470059.0
2017-10-23,9.66,9.67,9.66,9.67,270244.0
2017-10-20,9.68,9.68,9.67,9.67,1207.0
2017-10-19,9.67,9.68,9.66,9.68,358411.0
2017-10-18,9.67,9.67,9.66,9.66,50480.0
2017-10-17,9.67,9.67,9.67,9.67,705.0
2017-10-16,9.68,9.69,9.66,9.67,273753.0
2017-10-13,9.67,9.68,9.6,9.68,6100.0
2017-10-12,9.66,9.66,9.66,9.66,0.0
2017-10-11,9.66,9.66,9.659,9.66,23100.0
2017-10-10,9.67,9.67,9.66,9.66,2700.0
2017-10-09,9.68,9.68,9.68,9.68,0.0
2017-10-06,9.68,9.68,9.68,9.68,0.0
2017-10-05,9.7,9.7,9.61,9.68,747516.0
2017-10-04,9.68,9.68,9.68,9.68,0.0
2017-10-03,9.68,9.69,9.67,9.68,436313.0
2017-10-02,9.69,9.69,9.69,9.69,0.0
2017-09-29,9.69,9.69,9.69,9.69,0.0
2017-09-28,9.68,9.69,9.68,9.69,508.0
2017-09-27,9.69,9.69,9.68,9.68,4882.0
2017-09-26,9.68,9.69,9.68,9.69,6338.0
2017-09-25,9.68,9.69,9.66,9.69,90962.0
2017-09-22,9.69,9.69,9.69,9.69,100.0
2017-09-21,9.68,9.68,9.68,9.68,0.0
2017-09-20,9.68,9.68,9.68,9.68,0.0
2017-09-19,9.68,9.69,9.68,9.68,208728.0
2017-09-18,9.68,9.683,9.68,9.683,204301.0
2017-09-15,9.68,9.69,9.68,9.69,39101.0
2017-09-14,9.68,9.69,9.68,9.69,25200.0
2017-09-13,9.68,9.7,9.68,9.68,349678.0
2017-09-12,9.68,9.69,9.68,9.69,170297.0
2017-09-11,9.68,9.68,9.67,9.67,51750.0
2017-09-08,9.67,9.68,9.67,9.68,650117.0
2017-09-07,9.66,9.69,9.66,9.67,297726.0
2017-09-06,9.66,9.69,9.66,9.68,625900.0
2017-09-05,9.6646,9.68,9.6599,9.67,39415.0
2017-09-01,9.65,9.68,9.65,9.67,7400.0
2017-08-31,9.66,9.725,9.65,9.7,41285.0
2017-08-30,9.69,9.69,9.68,9.684,2400.0
2017-08-29,9.65,9.69,9.65,9.68,52600.0
2017-08-28,9.66,9.66,9.66,9.66,1400.0
2017-08-25,9.63,9.67,9.63,9.66,58500.0
2017-08-24,9.65,9.67,9.64,9.65,19649.0
2017-08-23,9.67,9.7,9.62,9.66,151498.0
2017-08-22,9.7,9.7,9.65,9.68,2302.0
2017-08-21,9.65,9.67,9.61,9.65,104941.0
2017-08-18,9.65,9.67,9.65,9.65,278000.0
2017-08-17,9.68,9.68,9.67,9.67,254000.0
2017-08-16,9.65,9.7,9.65,9.68,143842.0
2017-08-15,9.67,9.7,9.67,9.67,175200.0
2017-08-14,9.67,9.67,9.67,9.67,819478.0
2017-08-11,9.67,9.7,9.65,9.7,332325.0
2017-08-10,9.7,9.7,9.68,9.68,288111.0
2017-08-09,9.72,9.72,9.67,9.69,201467.0
2017-08-08,9.7,9.7,9.67,9.69,3269055.0
